order_id,order_date,customer_id,product_id,region_id,quantity,unit_price,discount_amount
507678,10/10/2025,1295,1083,2,2,61.09,0
507678,10/10/2025,1295,1028,2,1,23.35,2.34
507678,10/10/2025,1295,1074,2,1,9.2,0
507678,10/10/2025,1295,1141,2,1,16.18,0.81
507679,21/08/2024,470,1076,3,1,8.85,0
507679,21/08/2024,470,1042,3,1,40.8,2.04
507680,07/08/2025,1240,1014,3,1,129.05,6.45
507681,09/09/2025,232,1103,4,1,30,4.5
507682,07/08/2024,160,1067,2,3,72.71,4.36
507683,16/01/2024,746,1065,6,2,66.65,10.66
507683,16/01/2024,746,1079,6,1,53.35,0.53
507684,10/06/2024,1295,1073,2,1,52.42,5.24
507684,10/06/2024,1295,1004,2,1,49.55,4.96
507684,10/06/2024,1295,1121,2,3,13.46,2.02
507685,11/06/2024,979,1053,6,1,90.09,2.7
507685,11/06/2024,979,1110,6,1,158.22,17.4
507686,05/01/2024,1261,1142,6,1,10.74,0.64
507686,05/01/2024,1261,1079,6,1,53.35,3.2
507686,05/01/2024,1261,1113,6,1,79.86,0.8
507687,29/04/2025,1969,1038,6,1,92.54,10.18
507688,07/04/2024,1154,1032,2,1,80.52,0
507689,20/06/2024,1672,1063,6,1,15.45,0.46
507689,20/06/2024,1672,1110,6,2,158.22,18.99
507690,26/09/2024,403,1012,2,1,39.95,5.99
507691,29/06/2025,1145,1138,5,5,11.44,0
507692,09/08/2024,1793,1128,4,1,20.44,0
507692,09/08/2024,1793,1004,4,1,51.54,2.58
507692,09/08/2024,1793,1104,4,1,131.68,19.75
507693,19/03/2024,719,1005,3,1,109.46,5.47
507693,19/03/2024,719,1096,3,1,15.41,3.08
507693,19/03/2024,719,1032,3,1,76.49,0
507693,19/03/2024,719,1069,3,1,69.53,8.34
507694,09/01/2025,446,1001,3,1,73.96,3.7
507695,05/07/2024,134,1057,4,3,33.46,22.08
507696,30/05/2025,399,1133,3,3,9.15,0
507696,30/05/2025,399,1107,3,1,60.36,12.07
507697,04/10/2024,313,1016,5,1,70.94,10.64
507697,04/10/2024,313,1066,5,3,43.28,2.6
507698,24/06/2024,1261,1118,6,1,78.82,0.79
507698,24/06/2024,1261,1055,6,2,19.26,6.93
507699,05/04/2025,489,1140,1,3,16.87,0
507699,05/04/2025,489,1137,1,3,4.88,1.46
507700,14/09/2024,1636,1086,1,1,19.33,0
507701,14/01/2024,489,1079,1,3,49.8,0
507702,04/01/2025,1640,1096,6,2,19.41,0.39
507703,14/01/2024,59,1062,5,1,15.67,1.1
507704,05/11/2025,1195,1068,6,2,104.04,43.7
507705,30/04/2025,837,1093,2,3,43.07,19.38
507705,30/04/2025,837,1010,2,1,80.3,8.03
507706,29/08/2025,171,1044,6,1,83.06,9.14
507707,06/04/2025,1203,1072,1,2,83.56,11.7
507708,03/09/2024,1122,1077,4,1,64.13,3.21
507708,03/09/2024,1122,1142,4,3,10.8,0
507708,03/09/2024,1122,1133,4,2,10.41,0
507709,27/04/2024,1724,1134,6,4,4.77,4.01
507709,27/04/2024,1724,1075,6,1,34.88,0.35
507710,03/10/2025,1910,1005,5,1,126.98,0
507710,03/10/2025,1910,1021,5,1,187.4,0
507711,05/07/2024,1759,1045,6,1,49.65,0.5
507711,05/07/2024,1759,1112,6,1,101.8,11.2
507711,05/07/2024,1759,1038,6,1,94.39,15.1
507711,05/07/2024,1759,1013,6,1,90.29,9.93
507712,29/12/2025,1472,1104,1,1,163.74,13.1
507712,29/12/2025,1472,1039,1,1,114.72,3.44
507713,09/01/2025,152,1033,1,1,35.99,5.4
507713,09/01/2025,152,1086,1,1,15.83,0.79
507713,09/01/2025,152,1089,1,1,44.86,0
507713,09/01/2025,152,1102,1,1,86.15,12.92
507714,24/07/2025,482,1142,1,2,10.29,1.03
507714,24/07/2025,482,1006,1,1,156.29,0
507714,24/07/2025,482,1096,1,1,17.22,2.58
507715,13/09/2024,1843,1017,3,1,166.55,0
507715,13/09/2024,1843,1081,3,1,6.91,0
507716,20/10/2025,681,1109,3,1,32.02,0
507717,03/01/2025,221,1059,6,2,76.28,4.58
507718,20/05/2025,285,1091,1,1,36.85,0
507718,20/05/2025,285,1110,1,2,134.11,0
507718,20/05/2025,285,1027,1,1,109.97,5.5
507719,11/03/2024,1351,1067,2,1,71.25,1.42
507720,09/04/2025,162,1093,4,2,46.15,0
507721,18/01/2024,1119,1079,5,3,45.21,13.56
507721,18/01/2024,1119,1125,5,2,12.13,0
507721,18/01/2024,1119,1006,5,1,138.21,27.64
507721,18/01/2024,1119,1076,5,1,8.57,1.29
507722,28/07/2024,1830,1099,1,2,56.89,0
507722,28/07/2024,1830,1074,1,1,9.77,0
507722,28/07/2024,1830,1111,1,3,124.15,0
507722,28/07/2024,1830,1083,1,3,64.86,0
507723,20/03/2024,992,1065,2,3,58.96,21.23
507723,20/03/2024,992,1016,2,1,63.09,12.62
507723,20/03/2024,992,1099,2,1,52.52,10.5
507723,20/03/2024,992,1039,2,1,84.39,12.66
507724,21/04/2024,622,1044,1,1,71.8,3.59
507725,30/03/2024,1204,1011,6,1,167.4,1.67
507726,24/08/2025,81,1100,1,1,91.63,9.16
507726,24/08/2025,81,1035,1,1,31.75,4.76
507726,24/08/2025,81,1137,1,2,4.88,0.49
507727,30/03/2024,515,1124,1,4,7.62,1.52
507727,30/03/2024,515,1125,1,1,14.24,0.71
507728,15/09/2025,1303,1100,3,1,88.76,0
507728,15/09/2025,1303,1048,3,1,49.84,4.98
507729,29/01/2025,350,1024,5,1,113.71,0
507730,22/10/2024,323,1135,2,3,24.74,14.84
507730,22/10/2024,323,1139,2,3,27.49,8.25
507731,27/09/2025,266,1048,2,1,51.42,0
507731,27/09/2025,266,1091,2,1,39.38,5.91
507731,27/09/2025,266,1112,2,2,86.2,0
507731,27/09/2025,266,1113,2,1,74.98,0
507732,25/12/2025,866,1038,6,1,118.45,10.66
507733,08/12/2024,230,1053,6,1,120.91,19.35
507733,08/12/2024,230,1080,6,1,22.25,4.23
507734,14/03/2024,62,1099,5,3,53.59,8.04
507735,25/05/2024,1126,1005,3,1,112.82,16.92
507735,25/05/2024,1126,1113,3,2,70.58,14.12
507735,25/05/2024,1126,1033,3,1,36.8,5.52
507735,25/05/2024,1126,1021,3,1,166.49,8.32
507736,02/08/2024,478,1003,6,1,65.49,3.93
507737,29/06/2025,1509,1064,5,3,37.05,7.78
507737,29/06/2025,1509,1076,5,3,10.36,1.55
507737,29/06/2025,1509,1049,5,1,45,7.65
507738,10/03/2025,1516,1013,5,1,73.52,3.68
507738,10/03/2025,1516,1143,5,2,13.81,1.38
507738,10/03/2025,1516,1064,5,2,32.64,1.31
507739,03/07/2025,348,1030,2,1,77.46,3.87
507740,25/10/2025,723,1100,4,2,101.88,10.19
507740,25/10/2025,723,1031,4,1,98.34,4.92
507741,05/10/2025,515,1043,1,1,75.35,3.77
507742,29/09/2024,953,1123,5,1,5.5,0.55
507742,29/09/2024,953,1085,5,3,46.98,7.05
507743,05/04/2025,207,1083,2,3,61.09,0
507743,05/04/2025,207,1006,2,1,147.22,0
507743,05/04/2025,207,1118,2,1,63.55,0
507743,05/04/2025,207,1105,2,2,99.28,19.86
507744,20/02/2025,1418,1014,3,1,121.31,12.13
507745,21/09/2024,712,1096,4,1,19.52,2.93
507746,12/04/2025,1163,1111,1,2,121.72,36.52
507747,09/06/2025,285,1031,1,1,91.11,4.56
507748,13/03/2025,1446,1030,4,1,79.74,7.97
507749,16/04/2024,127,1139,2,4,25.45,0
507749,16/04/2024,127,1055,2,1,15.53,0.31
507750,30/12/2024,1848,1081,5,1,8.95,1.61
507750,30/12/2024,1848,1072,5,1,97.09,19.42
507751,12/07/2024,1362,1037,1,1,48.1,7.22
507752,16/07/2025,422,1056,2,1,19.94,0.4
507753,12/12/2024,1756,1070,2,1,87.76,4.39
507753,12/12/2024,1756,1012,2,1,49.17,8.85
507754,26/04/2024,359,1045,5,1,41.25,0
507754,26/04/2024,359,1117,5,1,91.21,18.24
507754,26/04/2024,359,1067,5,2,74.19,2.97
507755,06/01/2025,1091,1086,6,1,18.32,1.1
507755,06/01/2025,1091,1080,6,1,14.8,0.89
507755,06/01/2025,1091,1111,6,2,129.55,28.5
507756,03/06/2024,1995,1113,1,3,77.29,0
507756,03/06/2024,1995,1099,1,1,57.45,0
507757,14/02/2024,24,1139,6,2,28.81,0.58
507758,29/08/2025,1501,1075,5,2,27.37,2.74
507759,14/08/2024,414,1071,6,2,31.68,1.9
507759,14/08/2024,414,1009,6,1,48.83,7.81
507760,04/08/2024,1318,1001,3,1,80.4,16.08
507761,02/03/2025,1442,1048,5,1,49.44,0
507761,02/03/2025,1442,1021,5,1,170.05,25.51
507761,02/03/2025,1442,1018,5,1,107.36,0
507761,02/03/2025,1442,1063,5,3,13.45,0.81
507762,21/07/2024,605,1020,6,1,95.14,0.95
507763,05/10/2025,1431,1049,5,1,47.19,5.66
507763,05/10/2025,1431,1071,5,3,31.32,6.58
507763,05/10/2025,1431,1128,5,4,22.71,4.54
507764,11/07/2025,278,1052,6,1,57.11,1.71
507764,11/07/2025,278,1143,6,4,16.96,0.68
507765,24/02/2025,1970,1017,4,1,166.38,8.32
507765,24/02/2025,1970,1067,4,3,73.22,26.36
507765,24/02/2025,1970,1034,4,1,73.34,14.67
507766,30/06/2024,1619,1012,3,1,38.36,0
507767,06/07/2025,1259,1136,1,1,20.04,1
507767,06/07/2025,1259,1074,1,1,9.77,0
507767,06/07/2025,1259,1043,1,1,71.16,0
507768,29/08/2025,1280,1114,4,2,136.03,0
507768,29/08/2025,1280,1098,4,3,106.85,48.08
507769,17/07/2024,473,1017,4,1,180.54,0
507769,17/07/2024,473,1123,4,2,5.24,0
507769,17/07/2024,473,1028,4,1,23.63,4.73
507770,19/06/2024,1446,1108,4,3,60.8,36.48
507770,19/06/2024,1446,1072,4,1,82.03,1.64
507771,27/10/2025,279,1133,6,1,12.15,0.12
507771,27/10/2025,279,1080,6,2,17.38,5.56
507771,27/10/2025,279,1069,6,1,95.17,2.86
507772,08/09/2024,1824,1101,3,1,18.92,0.95
507772,08/09/2024,1824,1082,3,1,37.1,0
507773,07/12/2025,211,1005,4,1,158.02,20.54
507774,01/11/2025,453,1057,6,2,46.98,5.64
507775,29/12/2024,1726,1099,3,2,66.5,23.94
507776,20/01/2025,1097,1102,4,1,88.68,13.3
507776,20/01/2025,1097,1040,4,1,64.93,9.74
507777,09/02/2024,133,1015,5,1,29.93,2.99
507778,06/04/2025,641,1064,4,3,37.76,2.27
507779,12/07/2024,913,1086,1,1,17.55,0.88
507780,19/09/2024,565,1086,1,1,17.9,2.68
507781,21/08/2024,775,1024,4,1,129.78,6.49
507781,21/08/2024,775,1097,4,1,27.09,0
507782,09/03/2024,1298,1069,2,1,77.46,1.55
507783,11/05/2024,1286,1124,5,3,7.7,0
507783,11/05/2024,1286,1064,5,2,36.33,15.99
507784,24/08/2025,1831,1087,5,2,34.35,0
507784,24/08/2025,1831,1103,5,2,27.47,2.75
507784,24/08/2025,1831,1057,5,1,33.74,0.67
507785,22/12/2024,735,1082,1,1,49.03,1.47
507785,22/12/2024,735,1109,1,3,40.74,3.67
507785,22/12/2024,735,1135,1,3,32.96,2.97
507785,22/12/2024,735,1100,1,1,117.29,21.11
507786,12/09/2024,1795,1099,5,1,56.87,5.69
507786,12/09/2024,1795,1002,5,1,165.32,24.8
507787,28/02/2025,1570,1082,1,1,33.34,6.67
507787,28/02/2025,1570,1009,1,1,39.68,0
507787,28/02/2025,1570,1113,1,2,70.53,0
507788,07/12/2025,692,1090,3,2,41.91,6.71
507788,07/12/2025,692,1017,3,1,204.98,26.65
507788,07/12/2025,692,1047,3,1,51.35,9.24
507789,17/07/2024,1858,1131,2,3,13.84,2.08
507789,17/07/2024,1858,1022,2,1,103.96,5.2
507789,17/07/2024,1858,1125,2,1,13.18,0.66
507789,17/07/2024,1858,1061,2,3,13.98,5.03
507790,25/09/2024,787,1095,1,1,64.76,0
507791,13/04/2024,679,1046,4,1,58.98,8.85
507792,24/10/2024,1230,1116,3,1,26.63,2.66
507793,21/05/2024,1284,1029,6,1,129.78,14.28
507793,21/05/2024,1284,1044,6,1,83.89,0.84
507794,29/03/2024,710,1021,1,1,173.45,26.02
507794,29/03/2024,710,1077,1,3,58.71,8.81
507795,17/11/2024,942,1028,3,1,24.73,0.74
507795,17/11/2024,942,1071,3,1,32.51,6.5
507796,12/05/2024,264,1134,3,3,3.88,0
507797,26/07/2024,1762,1040,2,1,67.19,0
507797,26/07/2024,1762,1134,2,2,3.74,1.5
507798,19/01/2025,178,1100,4,1,86.78,0
507798,19/01/2025,178,1049,4,2,42.21,1.69
507798,19/01/2025,178,1126,4,2,9.27,1.85
507799,03/03/2025,340,1043,6,1,79.1,8.7
507800,12/09/2025,1990,1085,5,3,43.5,6.52
507801,01/07/2025,892,1098,5,2,103.8,0
507801,01/07/2025,892,1120,5,2,61.16,6.12
507802,18/06/2025,629,1087,4,3,34.4,20.64
507803,30/11/2025,710,1109,1,1,37.56,4.88
507803,30/11/2025,710,1127,1,5,11.78,1.77
507804,08/12/2025,1652,1079,2,1,61.64,8.01
507805,11/01/2025,76,1089,6,2,56.05,12.33
507806,07/10/2025,1288,1014,3,1,139.38,0
507807,31/01/2025,1176,1050,6,2,54.55,3.27
507807,31/01/2025,1176,1078,6,1,20.52,4.31
507808,08/02/2025,1120,1070,4,1,74.58,8.95
507808,08/02/2025,1120,1031,4,1,85.59,8.56
507809,05/04/2024,1543,1104,3,1,119.14,11.91
507810,19/09/2024,1244,1124,5,2,7.34,0.73
507810,19/09/2024,1244,1030,5,1,80.59,0
507811,18/05/2025,1782,1095,4,2,69.92,0
507812,21/04/2024,38,1075,3,1,28.08,2.81
507813,05/06/2024,539,1033,4,1,41.48,0
507814,30/03/2025,52,1037,6,1,53.46,0.53
507814,30/03/2025,52,1009,6,1,47.86,5.26
507814,30/03/2025,52,1115,6,1,103.11,1.03
507815,16/04/2025,639,1094,1,2,30.79,0
507815,16/04/2025,639,1068,1,1,76.21,9.15
507816,29/05/2025,1693,1016,5,1,66.34,13.27
507816,29/05/2025,1693,1106,5,3,62.57,18.77
507817,20/08/2025,1454,1138,6,1,12.14,0.12
507818,02/08/2024,1036,1084,1,2,42.23,8.45
507819,17/08/2025,1120,1136,4,3,20.22,12.13
507820,05/08/2025,43,1009,4,1,43.45,6.52
507821,24/04/2024,354,1111,1,2,121.72,0
507822,09/01/2025,1955,1046,2,1,50.64,0
507823,24/05/2024,1232,1110,1,3,134.11,60.35
507823,24/05/2024,1232,1127,1,1,9.34,1.87
507824,27/10/2025,1713,1035,3,1,31.94,6.39
507824,27/10/2025,1713,1118,3,1,66.53,0
507824,27/10/2025,1713,1012,3,1,40.22,2.01
507824,27/10/2025,1713,1004,3,1,50.37,0
507825,22/12/2025,936,1111,4,3,160.38,14.43
507825,22/12/2025,936,1083,4,2,77.58,12.41
507825,22/12/2025,936,1129,4,2,5.29,0.32
507825,22/12/2025,936,1004,4,1,65.98,1.98
507826,05/07/2025,1370,1013,5,1,76.52,0
507827,23/04/2024,505,1059,3,1,66.75,14.68
507827,23/04/2024,505,1123,3,3,4.65,2.09
507827,23/04/2024,505,1076,3,2,8.85,3.54
507828,10/09/2025,1333,1061,5,2,14.55,2.04
507829,14/12/2024,1452,1121,1,2,18.8,3.01
507829,14/12/2024,1452,1104,1,2,163.74,75.32
507830,18/03/2024,1742,1029,2,1,104.58,0
507831,29/10/2024,179,1128,5,1,21.03,0
507832,03/05/2025,1778,1038,6,1,93.46,0.93
507832,03/05/2025,1778,1110,6,1,155.15,1.55
507833,31/05/2025,952,1015,2,1,31.52,4.73
507833,31/05/2025,952,1003,2,1,54.93,5.49
507833,31/05/2025,952,1098,2,3,100.73,30.22
507833,31/05/2025,952,1054,2,2,58.68,2.35
507834,04/02/2024,93,1054,3,1,52.94,3.71
507834,04/02/2024,93,1015,3,1,28.43,2.84
507834,04/02/2024,93,1061,3,2,13.49,1.89
507834,04/02/2024,93,1009,3,1,36.96,7.39
507835,01/10/2025,241,1073,3,2,53.28,0
507836,19/10/2024,206,1061,3,1,15.5,0.31
507836,19/10/2024,206,1033,3,1,39.35,0
507837,17/03/2025,1859,1089,2,2,45.91,9.18
507838,26/07/2025,968,1069,2,1,80.62,13.71
507838,26/07/2025,968,1097,2,1,25.79,1.29
507839,15/06/2025,604,1114,5,1,133.44,20.02
507840,11/12/2024,1757,1142,6,4,14.94,2.39
507841,09/01/2025,265,1001,2,1,76.3,0
507841,09/01/2025,265,1032,2,1,74.08,3.7
507841,09/01/2025,265,1049,2,1,36.47,0.73
507842,26/01/2025,1841,1100,4,2,86.78,0
507842,26/01/2025,1841,1143,4,1,14.7,0
507843,20/09/2024,696,1039,5,1,91.38,13.71
507843,20/09/2024,696,1019,5,1,157.75,0
507843,20/09/2024,696,1077,5,1,61.08,3.05
507843,20/09/2024,696,1135,5,2,24.31,4.86
507844,10/03/2024,1354,1080,6,1,17.03,0.17
507845,09/10/2025,1104,1125,2,1,13.96,2.09
507845,09/10/2025,1104,1078,2,2,20,0
507846,08/08/2024,673,1038,4,1,82.34,0
507846,08/08/2024,673,1025,4,1,79.61,0
507846,08/08/2024,673,1067,4,1,77.9,13.24
507846,08/08/2024,673,1072,4,1,79.64,1.59
507847,08/07/2024,1539,1095,2,1,61.02,0
507847,08/07/2024,1539,1051,2,3,53.19,3.19
507847,08/07/2024,1539,1078,2,1,18.89,0.94
507848,29/02/2024,1761,1002,4,1,156.9,0
507848,29/02/2024,1761,1036,4,1,57.48,0
507848,29/02/2024,1761,1135,4,1,23.07,1.15
507849,10/05/2025,1838,1081,6,3,9,2.97
507849,10/05/2025,1838,1062,6,1,20.3,0.61
507849,10/05/2025,1838,1091,6,3,46.04,15.19
507849,10/05/2025,1838,1137,6,4,5.71,0.23
507850,25/01/2024,1926,1058,6,2,76.06,19.78
507850,25/01/2024,1926,1120,6,1,65.1,7.16
507851,23/04/2025,1331,1136,1,4,18.19,0
507852,23/04/2024,1296,1081,3,1,6.64,0.33
507853,23/01/2025,1979,1087,4,1,30.72,0
507854,01/02/2025,590,1098,6,1,112.88,6.77
507855,07/10/2025,918,1005,6,1,149.84,1.5
507856,20/10/2024,1504,1002,5,1,171.68,34.34
507857,02/08/2024,1239,1022,4,1,109.2,21.84
507858,26/02/2024,1813,1082,6,3,38.57,12.73
507858,26/02/2024,1813,1137,6,1,4.92,0.05
507859,11/07/2025,1408,1100,6,1,108.13,6.49
507860,17/05/2025,638,1117,3,1,87.52,4.38
507861,01/06/2025,481,1144,3,1,21.19,0
507861,01/06/2025,481,1010,3,1,80.18,8.02
507861,01/06/2025,481,1106,3,1,60.62,0
507862,16/10/2025,811,1022,4,1,117.94,0
507862,16/10/2025,811,1046,4,1,63.7,0
507863,10/11/2025,1185,1071,5,1,31.68,4.75
507863,10/11/2025,1185,1011,5,1,170.82,30.75
507864,11/07/2024,1015,1077,3,1,56.91,0
507865,29/10/2025,1467,1131,5,5,14.96,3.74
507865,29/10/2025,1467,1107,5,1,67.94,10.19
507866,02/04/2024,1872,1086,3,1,16.03,3.21
507867,01/11/2024,1739,1062,2,2,18.24,1.82
507867,01/11/2024,1739,1130,2,3,11.08,5.98
507868,01/06/2024,1831,1140,5,2,17.03,3.41
507869,28/11/2025,1958,1095,4,1,75.64,13.62
507869,28/11/2025,1958,1043,4,1,84.75,2.54
507869,28/11/2025,1958,1111,4,1,147.85,11.83
507870,01/01/2024,613,1112,6,1,91.82,14.69
507870,01/01/2024,613,1135,6,4,25.38,1.02
507871,30/10/2025,518,1100,4,1,101.88,0
507871,30/10/2025,518,1119,4,2,46.68,0
507872,27/08/2025,1753,1143,1,1,14.37,0.72
507872,27/08/2025,1753,1054,1,1,55.99,6.72
507873,29/06/2025,490,1017,5,1,173.63,17.36
507873,29/06/2025,490,1126,5,4,9.89,0
507874,08/09/2024,1110,1045,2,1,42.04,6.31
507875,08/06/2025,351,1105,4,2,109.56,0
507875,08/06/2025,351,1017,4,1,182.31,0
507875,08/06/2025,351,1006,4,1,162.47,0
507875,08/06/2025,351,1075,4,2,31.97,9.59
507876,06/04/2024,892,1033,5,1,38.35,0
507876,06/04/2024,892,1093,5,2,47.47,9.49
507876,06/04/2024,892,1113,5,1,73.56,7.36
507877,26/09/2025,1233,1129,4,5,4.3,3.22
507877,26/09/2025,1233,1084,4,1,45.22,4.52
507877,26/09/2025,1233,1068,4,2,81.59,19.58
507877,26/09/2025,1233,1078,4,1,20.64,1.03
507878,30/05/2024,1688,1074,4,1,9.22,0.46
507879,23/12/2024,128,1062,2,3,19.79,2.97
507880,09/05/2024,1631,1070,6,3,83.38,20.01
507881,08/12/2025,1109,1008,1,1,73.06,16.8
507882,28/03/2024,666,1066,1,2,40.05,1.6
507883,27/11/2025,921,1071,4,2,33.27,3.33
507883,27/11/2025,921,1020,4,1,97.94,2.94
507883,27/11/2025,921,1091,4,2,44.32,7.09
507883,27/11/2025,921,1121,4,5,16.52,10.74
507884,02/09/2024,21,1140,6,2,18.79,2.25
507885,16/10/2025,933,1079,6,1,62.63,13.15
507886,27/07/2025,1122,1093,4,1,50.84,10.17
507886,27/07/2025,1122,1128,4,1,22.52,3.38
507886,27/07/2025,1122,1041,4,1,51.94,0
507886,27/07/2025,1122,1130,4,2,11.08,0
507887,05/01/2024,140,1046,1,1,52.71,0
507888,12/07/2024,1987,1054,6,2,66.07,3.96
507888,12/07/2024,1987,1022,6,1,125.18,1.25
507888,12/07/2024,1987,1127,6,4,10.91,2.62
507889,26/01/2024,1617,1108,5,3,51.72,0
507889,26/01/2024,1617,1049,5,1,37.22,4.47
507890,04/11/2024,261,1017,6,1,234.72,21.12
507890,04/11/2024,261,1073,6,1,72.31,6.51
507890,04/11/2024,261,1048,6,1,70.25,9.84
507890,04/11/2024,261,1093,6,3,61.2,16.52
507891,18/04/2024,455,1059,6,2,82.91,4.97
507892,13/06/2024,157,1056,2,1,20.14,0.4
507892,13/06/2024,157,1103,2,2,27.73,0
507893,17/04/2024,905,1074,4,1,9.13,0
507893,17/04/2024,905,1090,4,2,33.5,6.7
507893,17/04/2024,905,1136,4,3,18.72,11.23
507894,21/06/2024,361,1034,6,1,90.32,0.9
507894,21/06/2024,361,1100,6,1,109.19,1.09
507895,10/03/2024,995,1140,1,3,16.53,2.48
507896,05/02/2025,210,1120,1,2,57.49,0
507896,05/02/2025,210,1094,1,1,28.95,0
507897,28/12/2025,688,1035,6,1,47.02,11.28
507898,03/08/2024,312,1035,5,1,31.13,0
507898,03/08/2024,312,1104,5,1,125.41,18.81
507899,21/08/2025,1014,1031,2,1,84.99,0
507899,21/08/2025,1014,1052,2,1,46.5,0.93
507899,21/08/2025,1014,1054,2,1,53.79,1.08
507899,21/08/2025,1014,1037,2,1,45.31,2.27
507900,31/08/2024,1143,1072,3,3,77.82,4.67
507900,31/08/2024,1143,1126,3,4,9.12,3.65
507901,07/10/2024,1194,1114,6,1,165.1,34.67
507902,13/06/2025,1099,1040,5,1,69.24,0
507902,13/06/2025,1099,1134,5,1,3.85,0
507903,18/02/2024,638,1144,3,1,19.34,1.93
507904,05/09/2025,239,1075,2,3,27.89,0
507905,02/04/2024,1538,1107,4,2,66.05,0
507905,02/04/2024,1538,1111,4,1,125.3,18.79
507905,02/04/2024,1538,1057,4,1,32.8,0.66
507905,02/04/2024,1538,1070,4,3,73.46,26.45
507906,17/06/2025,181,1094,2,2,30.47,6.09
507906,17/06/2025,181,1127,2,5,9.15,4.58
507907,13/09/2024,178,1139,4,3,28.36,17.02
507907,13/09/2024,178,1118,4,1,70.81,0
507907,13/09/2024,178,1074,4,1,9.49,0
507908,10/01/2024,1714,1091,1,1,33.57,1.68
507909,14/08/2024,568,1034,5,1,74.31,7.43
507910,23/06/2024,1292,1062,6,1,20.7,2.69
507911,06/10/2025,1235,1031,6,1,110.52,6.63
507912,15/06/2025,1127,1032,2,1,82.93,0
507912,15/06/2025,1127,1030,2,1,78.22,11.73
507912,15/06/2025,1127,1090,2,2,34.79,6.96
507913,07/11/2025,96,1029,5,1,128.49,10.28
507913,07/11/2025,96,1079,5,2,57.99,15.08
507913,07/11/2025,96,1054,5,1,64.77,16.19
507914,24/08/2024,503,1049,6,1,51.56,4.12
507915,07/06/2025,1565,1006,5,1,154.73,0
507915,07/06/2025,1565,1133,5,2,10.61,1.06
507916,10/05/2025,215,1080,2,3,14.58,0
507917,08/12/2025,1715,1128,3,3,23.68,12.79
507917,08/12/2025,1715,1127,3,2,11.02,1.76
507918,10/03/2025,1643,1036,4,1,59.93,11.99
507919,05/12/2024,1749,1127,4,2,12.18,0.73
507919,05/12/2024,1749,1009,4,1,55.62,1.67
507919,05/12/2024,1749,1123,4,3,6.58,2.57
507919,05/12/2024,1749,1011,4,1,194.56,15.56
507920,12/01/2024,649,1065,6,3,66.65,45.99
507921,27/12/2025,983,1129,6,2,6.42,0.51
507922,27/05/2025,327,1128,4,2,20.65,2.06
507923,29/03/2024,1439,1055,6,3,18.33,1.65
507924,14/07/2024,745,1063,4,1,14.7,2.5
507924,14/07/2024,745,1068,4,3,86.42,5.19
507925,16/12/2024,1748,1101,2,2,24.02,11.05
507925,16/12/2024,1748,1044,2,1,88.3,2.65
507925,16/12/2024,1748,1007,2,1,41.64,1.25
507925,16/12/2024,1748,1002,2,1,199.4,15.95
507926,28/03/2025,1724,1115,6,1,103.11,1.03
507926,28/03/2025,1724,1139,6,4,30.03,19.22
507926,28/03/2025,1724,1085,6,1,48.37,0.48
507927,01/10/2025,1837,1100,2,1,95.08,14.26
507927,01/10/2025,1837,1092,2,2,7.72,0
507927,01/10/2025,1837,1123,2,1,5.18,0
507928,30/07/2024,6,1137,6,1,5.34,0.05
507928,30/07/2024,6,1044,6,1,84.72,0.85
507929,24/02/2024,986,1050,5,2,51.01,2.04
507929,24/02/2024,986,1095,5,2,61.98,6.2
507930,01/01/2025,1922,1019,6,1,164.67,9.88
507930,01/01/2025,1922,1106,6,3,67.25,2.02
507930,01/01/2025,1922,1070,6,1,75.95,13.67
507931,12/05/2024,1384,1013,5,1,75.77,3.79
507932,28/03/2025,809,1075,3,1,25.48,3.82
507932,28/03/2025,809,1117,3,1,84.92,0
507933,03/07/2024,726,1132,4,4,26.72,0
507933,03/07/2024,726,1018,4,1,117.33,0
507933,03/07/2024,726,1067,4,2,79.46,3.18
507934,06/09/2025,1542,1102,5,1,95.47,0
507935,02/09/2025,1136,1025,3,1,74.91,3.75
507936,04/04/2024,1510,1108,3,2,53.41,0
507937,27/01/2024,532,1122,5,3,8.33,0
507937,27/01/2024,532,1066,5,1,39.81,4.78
507937,27/01/2024,532,1081,5,1,6.95,0
507938,12/05/2025,1179,1002,6,1,189.45,11.37
507938,12/05/2025,1179,1023,6,1,210.98,23.21
507939,23/08/2024,1272,1101,6,1,22.6,2.49
507939,23/08/2024,1272,1127,6,1,10.7,2.25
507940,01/01/2024,133,1106,5,1,56.99,11.4
507941,15/09/2025,1356,1030,3,1,76.56,0
507941,15/09/2025,1356,1004,3,1,48.5,0
507941,15/09/2025,1356,1138,3,3,10.16,3.05
507942,13/06/2025,1287,1139,4,2,28.09,0
507942,13/06/2025,1287,1042,4,1,46.45,2.32
507942,13/06/2025,1287,1055,4,1,17.14,1.2
507943,28/01/2025,1288,1061,3,1,12.22,1.47
507943,28/01/2025,1288,1063,3,2,11.11,0.44
507943,28/01/2025,1288,1082,3,2,30.39,0
507943,28/01/2025,1288,1041,3,1,42.39,0
507944,19/04/2025,356,1047,6,1,49.83,0.5
507944,19/04/2025,356,1102,6,1,108.33,1.08
507945,25/08/2024,39,1114,6,1,152.87,24.46
507946,28/02/2025,1121,1093,6,2,48.75,0.98
507947,23/01/2025,1589,1131,1,1,13,2.6
